filename,cc,loc,ncc,ic
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\ErrorHandlingTaskTest.java,1,3,0,856.5
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\ExactlyOnceWorkerSourceTaskTest.java,1,3,0,1777.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\InternalSinkRecordTest.java,1,10,0,43.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\MockConnectMetrics.java,1,3,0,233.5
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\RestartPlanTest.java,1,22,0,126.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\RestartRequestTest.java,1,10,0,114.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\SampleConverterWithHeaders.java,1,3,0,66.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\SampleHeaderConverter.java,1,3,0,30.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\SamplePredicate.java,1,1,0,33.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\SampleSinkConnector.java,1,3,0,47.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\SampleSourceConnector.java,1,3,0,79.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\SampleTransformation.java,1,1,0,33.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\SourceConnectorConfigTest.java,1,6,0,204.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\SourceTaskOffsetCommitterTest.java,1,10,0,157.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\StateTrackerTest.java,1,6,0,116.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\SubmittedRecordsTest.java,1,4,0,560.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\TransformationConfigTest.java,1,10,0,246.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\TransformationStageTest.java,1,6,0,57.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerConfigTest.java,1,4,0,96.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerConfigTransformerTest.java,1,3,0,175.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerConnectorTest.java,1,3,0,897.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerMetricsGroupTest.java,1,14,0,193.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerSinkTaskTest.java,1,12,0,3739.25
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerSinkTaskThreadedTest.java,1,17,0,1253.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerSourceTaskTest.java,1,3,0,1377.75
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerTaskTest.java,1,4,0,353.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerTest.java,1,3,0,4323.75
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerTestUtils.java,1,3,0,685.75
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerTransactionContextTest.java,1,7,0,111.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\distributed\ConnectProtocolCompatibilityTest.java,1,7,0,372.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\distributed\DistributedConfigTest.java,1,11,0,692.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\distributed\DistributedHerderTest.java,1,15,0,6574.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\distributed\IncrementalCooperativeAssignorTest.java,1,11,0,2947.75
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\distributed\SampleConnectorClientConfigOverridePolicy.java,1,3,0,10.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\distributed\WorkerCoordinatorIncrementalTest.java,1,3,0,1177.5
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\distributed\WorkerCoordinatorTest.java,1,5,0,1214.25
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\distributed\WorkerGroupMemberTest.java,4,37,0,126.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\errors\ErrorReporterTest.java,1,4,0,377.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\errors\ProcessingContextTest.java,1,3,0,32.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\errors\RetryWithToleranceOperatorTest.java,1,7,0,932.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\errors\WorkerErrantRecordReporterTest.java,2,13,0,116.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\health\ConnectClusterStateImplTest.java,1,8,0,110.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\isolation\DelegatingClassLoaderTest.java,1,3,0,130.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\isolation\PluginDescTest.java,1,6,0,690.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\isolation\PluginScannerTest.java,2,7,0,212.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\isolation\PluginsTest.java,1,29,0,1515.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\isolation\PluginUtilsTest.java,1,3,0,1441.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\isolation\SamplingTestPlugin.java,1,3,0,179.75
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\isolation\SynchronizationTest.java,1,19,0,1004.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\isolation\TestPlugins.java,1,3,0,785.75
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\ConnectRestServerTest.java,1,5,0,553.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\InternalRequestSignatureTest.java,1,3,0,180.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\RestClientTest.java,1,2,0,427.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\RestServerConfigTest.java,1,12,0,201.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\entities\ConnectorOffsetsTest.java,3,18,0,39.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\entities\ConnectorTypeTest.java,3,9,0,33.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\entities\PluginInfoTest.java,1,7,0,17.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\resources\ConnectorPluginsResourceTest.java,1,4,0,815.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\resources\ConnectorsResourceTest.java,1,9,0,1217.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\resources\InternalConnectResourceTest.java,1,4,0,306.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\resources\LoggingResourceTest.java,1,17,0,251.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\resources\RootResourceTest.java,1,3,0,22.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\rest\util\SSLUtilsTest.java,1,10,0,235.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\standalone\StandaloneConfigTest.java,1,11,0,112.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\standalone\StandaloneHerderTest.java,1,13,0,2078.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\storage\FileOffsetBackingStoreTest.java,1,14,0,233.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\storage\KafkaConfigBackingStoreTest.java,1,16,0,3068.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\storage\KafkaOffsetBackingStoreTest.java,1,13,0,949.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\storage\KafkaStatusBackingStoreFormatTest.java,1,6,0,357.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\storage\KafkaStatusBackingStoreTest.java,1,3,0,576.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\storage\MemoryStatusBackingStoreTest.java,1,6,0,50.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\storage\OffsetStorageWriterTest.java,1,4,0,299.5
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\storage\OffsetUtilsTest.java,1,4,0,182.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\test\util\ConcurrencyUtils.java,2,7,0,33.5
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\test\util\MockitoUtils.java,1,3,0,58.5
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\ConnectUtilsTest.java,1,15,0,281.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\ConvertingFutureCallbackTest.java,1,3,0,389.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\KafkaBasedLogTest.java,1,18,0,759.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\LoggingContextTest.java,2,9,0,310.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\ParameterizedTest.java,1,3,0,75.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\RetryUtilTest.java,1,3,0,246.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\SharedTopicAdminTest.java,1,4,0,89.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\SinkUtilsTest.java,1,13,0,229.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\TableTest.java,1,15,0,29.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\TestBackgroundThreadExceptionHandler.java,2,4,0,16.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\TestFuture.java,1,7,0,209.5
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\TopicAdminTest.java,1,10,0,1949.5
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\TopicCreationTest.java,1,4,0,930.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\clusters\EmbeddedConnectCluster.java,1,15,0,1690.25
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\clusters\EmbeddedConnectClusterAssertions.java,1,3,0,1359.5
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\clusters\EmbeddedKafkaCluster.java,1,4,0,1196.5
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\clusters\UngracefulShutdownException.java,1,3,0,12.0
./kafka\connect\runtime\src\test\java\org\apache\kafka\connect\util\clusters\WorkerHandle.java,1,4,0,127.25
./kafka\connect\runtime\src\test\resources\test-plugins\aliased-static-field\test\plugins\AliasedStaticField.java,1,2,0,8.5
./kafka\connect\runtime\src\test\resources\test-plugins\always-throw-exception\test\plugins\AlwaysThrowException.java,1,3,0,21.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\CoLocatedPlugin.java,1,2,0,13.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\DefaultConstructorPrivateConnector.java,1,2,0,28.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\DefaultConstructorThrowsConnector.java,1,3,0,30.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\MissingSuperclassConverter.java,1,2,0,13.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\NoDefaultConstructorConnector.java,1,2,0,28.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\NoDefaultConstructorConverter.java,1,2,0,15.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\NoDefaultConstructorOverridePolicy.java,1,2,0,13.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\NonExistentInterface.java,0,0,0,0.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\OuterClass.java,1,3,0,50.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\StaticInitializerThrowsConnector.java,1,3,0,34.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\StaticInitializerThrowsRestExtension.java,1,3,0,22.0
./kafka\connect\runtime\src\test\resources\test-plugins\bad-packaging\test\plugins\VersionMethodThrowsConnector.java,1,3,0,26.0
./kafka\connect\runtime\src\test\resources\test-plugins\multiple-plugins-in-jar\test\plugins\ThingOne.java,1,2,0,13.0
./kafka\connect\runtime\src\test\resources\test-plugins\multiple-plugins-in-jar\test\plugins\ThingTwo.java,1,2,0,13.0
./kafka\connect\runtime\src\test\resources\test-plugins\non-migrated\test\plugins\NonMigratedConverter.java,1,2,0,2.0
./kafka\connect\runtime\src\test\resources\test-plugins\non-migrated\test\plugins\NonMigratedHeaderConverter.java,1,3,0,3.0
./kafka\connect\runtime\src\test\resources\test-plugins\non-migrated\test\plugins\NonMigratedMultiPlugin.java,1,2,0,8.0
./kafka\connect\runtime\src\test\resources\test-plugins\non-migrated\test\plugins\NonMigratedPredicate.java,1,2,0,16.0
./kafka\connect\runtime\src\test\resources\test-plugins\non-migrated\test\plugins\NonMigratedSinkConnector.java,1,2,0,26.0
./kafka\connect\runtime\src\test\resources\test-plugins\non-migrated\test\plugins\NonMigratedSourceConnector.java,1,2,0,26.0
./kafka\connect\runtime\src\test\resources\test-plugins\non-migrated\test\plugins\NonMigratedTransformation.java,1,2,0,16.0
./kafka\connect\runtime\src\test\resources\test-plugins\read-version-from-resource-v1\test\plugins\ReadVersionFromResource.java,1,2,0,97.0
./kafka\connect\runtime\src\test\resources\test-plugins\read-version-from-resource-v2\test\plugins\ReadVersionFromResource.java,1,2,0,97.0
./kafka\connect\runtime\src\test\resources\test-plugins\sampling-config-provider\test\plugins\SamplingConfigProvider.java,1,4,0,19.0
./kafka\connect\runtime\src\test\resources\test-plugins\sampling-configurable\test\plugins\SamplingConfigurable.java,1,4,0,13.0
./kafka\connect\runtime\src\test\resources\test-plugins\sampling-connector\test\plugins\SamplingConnector.java,1,4,0,20.0
./kafka\connect\runtime\src\test\resources\test-plugins\sampling-converter\test\plugins\SamplingConverter.java,1,4,0,15.0
./kafka\connect\runtime\src\test\resources\test-plugins\sampling-header-converter\test\plugins\SamplingHeaderConverter.java,1,4,0,18.0
./kafka\connect\runtime\src\test\resources\test-plugins\service-loader\test\plugins\ServiceLoadedClass.java,1,3,0,4.0
./kafka\connect\runtime\src\test\resources\test-plugins\service-loader\test\plugins\ServiceLoadedSubclass.java,1,3,0,4.0
./kafka\connect\runtime\src\test\resources\test-plugins\service-loader\test\plugins\ServiceLoaderPlugin.java,1,4,0,20.0
./kafka\connect\runtime\src\test\resources\test-plugins\subclass-of-classpath\test\plugins\SubclassOfClasspathConverter.java,0,0,0,0.0
./kafka\connect\runtime\src\test\resources\test-plugins\subclass-of-classpath\test\plugins\SubclassOfClasspathOverridePolicy.java,0,0,0,0.0
./kafka\connect\test-plugins\src\main\java\org\apache\kafka\connect\tools\MockConnector.java,1,3,0,107.0
./kafka\connect\test-plugins\src\main\java\org\apache\kafka\connect\tools\MockSinkConnector.java,1,3,0,51.0
./kafka\connect\test-plugins\src\main\java\org\apache\kafka\connect\tools\MockSinkTask.java,1,3,0,82.0
./kafka\connect\test-plugins\src\main\java\org\apache\kafka\connect\tools\MockSourceConnector.java,1,3,0,51.0
./kafka\connect\test-plugins\src\main\java\org\apache\kafka\connect\tools\MockSourceTask.java,1,3,0,66.0
./kafka\connect\test-plugins\src\main\java\org\apache\kafka\connect\tools\SchemaSourceConnector.java,1,3,0,44.0
./kafka\connect\test-plugins\src\main\java\org\apache\kafka\connect\tools\SchemaSourceTask.java,1,3,0,290.0
./kafka\connect\test-plugins\src\main\java\org\apache\kafka\connect\tools\VerifiableSinkConnector.java,1,3,0,44.0
./kafka\connect\test-plugins\src\main\java\org\apache\kafka\connect\tools\VerifiableSinkTask.java,1,3,0,170.0
./kafka\connect\test-plugins\src\main\java\org\apache\kafka\connect\tools\VerifiableSourceConnector.java,1,3,0,44.0
./kafka\connect\test-plugins\src\main\java\org\apache\kafka\connect\tools\VerifiableSourceTask.java,1,3,0,191.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\Cast.java,1,3,0,1022.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\DropHeaders.java,3,10,0,70.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\ExtractField.java,1,3,0,143.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\Filter.java,1,3,0,29.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\Flatten.java,1,5,0,606.25
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\HeaderFrom.java,1,3,0,413.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\HoistField.java,1,5,0,156.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\InsertField.java,1,4,0,415.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\InsertHeader.java,1,6,0,80.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\MaskField.java,1,3,0,288.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\RegexRouter.java,1,3,0,80.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\ReplaceField.java,1,3,0,357.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\SetSchemaMetadata.java,1,3,0,246.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\TimestampConverter.java,1,3,0,1103.75
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\TimestampRouter.java,1,3,0,121.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\ValueToKey.java,1,3,0,125.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\predicates\HasHeaderKey.java,1,3,0,51.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\predicates\RecordIsTombstone.java,1,3,0,28.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\predicates\TopicNameMatches.java,1,3,0,70.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\util\NonEmptyListValidator.java,3,5,0,15.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\util\RegexValidator.java,2,7,0,20.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\util\Requirements.java,2,5,0,69.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\util\SchemaUtil.java,2,9,0,37.0
./kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\util\SimpleConfig.java,1,3,0,4.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\CastTest.java,1,4,0,835.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\DropHeadersTest.java,1,5,0,128.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\ExtractFieldTest.java,1,3,0,112.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\FlattenTest.java,1,4,0,560.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\HeaderFromTest.java,1,2,0,1059.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\HoistFieldTest.java,1,3,0,64.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\InsertFieldTest.java,1,3,0,244.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\InsertHeaderTest.java,1,6,0,129.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\MaskFieldTest.java,1,8,0,385.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\RegexRouterTest.java,1,10,0,55.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\ReplaceFieldTest.java,1,3,0,212.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\SetSchemaMetadataTest.java,1,3,0,282.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\TimestampConverterTest.java,1,4,0,934.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\TimestampRouterTest.java,1,4,0,47.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\ValueToKeyTest.java,1,3,0,124.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\predicates\HasHeaderKeyTest.java,1,5,0,120.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\predicates\TopicNameMatchesTest.java,1,5,0,75.0
./kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\util\NonEmptyListValidatorTest.java,1,3,0,18.0
./kafka\core\src\main\java\kafka\log\remote\CustomMetadataSizeLimitExceededException.java,0,0,0,0.0
./kafka\core\src\main\java\kafka\log\remote\RemoteLogManager.java,1,33,0,4432.25
./kafka\core\src\main\java\kafka\log\remote\RemoteLogReader.java,1,17,0,105.25
./kafka\core\src\main\java\kafka\server\NetworkUtils.java,2,49,0,172.0
./kafka\core\src\main\java\kafka\server\ReplicaAlterLogDirsTierStateMachine.java,1,5,0,43.25
./kafka\core\src\main\java\kafka\server\ReplicaFetcherTierStateMachine.java,1,5,0,575.75
./kafka\core\src\main\java\kafka\server\TierStateMachine.java,0,0,0,57.0
./kafka\core\src\main\java\kafka\server\builders\KafkaApisBuilder.java,1,4,0,298.5
./kafka\core\src\main\java\kafka\server\builders\LogManagerBuilder.java,1,4,0,294.5
./kafka\core\src\main\java\kafka\server\builders\ReplicaManagerBuilder.java,1,4,0,310.0
./kafka\core\src\main\scala\kafka\tools\StreamsResetter.java,1,6,0,10.0
./kafka\core\src\test\java\kafka\log\remote\RemoteLogManagerTest.java,1,11,0,3509.5
./kafka\core\src\test\java\kafka\log\remote\RemoteLogReaderTest.java,1,6,0,104.0
./kafka\core\src\test\java\kafka\test\ClusterConfig.java,1,13,0,296.25
./kafka\core\src\test\java\kafka\test\ClusterGenerator.java,0,0,0,0.0
./kafka\core\src\test\java\kafka\test\ClusterInstance.java,1,3,0,102.5
./kafka\core\src\test\java\kafka\test\ClusterTestExtensionsTest.java,1,4,0,127.0
./kafka\core\src\test\java\kafka\test\MockController.java,1,6,0,978.0
./kafka\core\src\test\java\kafka\test\annotation\AutoStart.java,0,0,0,3.0
./kafka\core\src\test\java\kafka\test\annotation\ClusterConfigProperty.java,0,0,0,2.0
./kafka\core\src\test\java\kafka\test\annotation\ClusterTemplate.java,0,0,0,4.5
./kafka\core\src\test\java\kafka\test\annotation\ClusterTest.java,1,9,0,9.0
./kafka\core\src\test\java\kafka\test\annotation\ClusterTestDefaults.java,0,0,0,4.0
./kafka\core\src\test\java\kafka\test\annotation\ClusterTests.java,0,0,0,1.0
./kafka\core\src\test\java\kafka\test\annotation\Type.java,1,3,0,62.0
./kafka\core\src\test\java\kafka\test\junit\ClusterInstanceParameterResolver.java,1,3,0,44.0
./kafka\core\src\test\java\kafka\test\junit\ClusterTestExtensions.java,1,3,0,274.0
./kafka\core\src\test\java\kafka\test\junit\GenericParameterResolver.java,1,4,0,18.0
./kafka\core\src\test\java\kafka\test\junit\RaftClusterInvocationContext.java,1,6,0,583.0
./kafka\core\src\test\java\kafka\test\junit\ZkClusterInvocationContext.java,1,4,0,784.0
./kafka\core\src\test\java\kafka\testkit\BrokerNode.java,1,4,0,165.25
./kafka\core\src\test\java\kafka\testkit\ControllerNode.java,1,4,0,71.0
./kafka\core\src\test\java\kafka\testkit\KafkaClusterTestKit.java,1,3,0,1502.0
./kafka\core\src\test\java\kafka\testkit\TestKitNode.java,0,0,0,2.0
./kafka\core\src\test\java\kafka\testkit\TestKitNodes.java,1,4,0,405.75
./kafka\examples\src\main\java\kafka\examples\Consumer.java,1,18,0,305.25
./kafka\examples\src\main\java\kafka\examples\ExactlyOnceMessageProcessor.java,1,36,0,490.75
./kafka\examples\src\main\java\kafka\examples\KafkaConsumerProducerDemo.java,5,27,0,96.0
./kafka\examples\src\main\java\kafka\examples\KafkaExactlyOnceDemo.java,6,64,0,267.0
./kafka\examples\src\main\java\kafka\examples\KafkaProperties.java,1,1,0,2.0
./kafka\examples\src\main\java\kafka\examples\Producer.java,1,19,0,318.25
./kafka\examples\src\main\java\kafka\examples\Utils.java,1,2,0,170.0
./kafka\generator\src\main\java\org\apache\kafka\message\ApiMessageTypeGenerator.java,1,3,0,985.0
./kafka\generator\src\main\java\org\apache\kafka\message\ClauseGenerator.java,0,0,0,1.0
./kafka\generator\src\main\java\org\apache\kafka\message\CodeBuffer.java,1,4,0,77.0
./kafka\generator\src\main\java\org\apache\kafka\message\EntityType.java,1,3,0,58.0
./kafka\generator\src\main\java\org\apache\kafka\message\FieldSpec.java,21,66,0,1782.75
./kafka\generator\src\main\java\org\apache\kafka\message\FieldType.java,1,3,0,877.5
./kafka\generator\src\main\java\org\apache\kafka\message\HeaderGenerator.java,1,6,0,107.0
./kafka\generator\src\main\java\org\apache\kafka\message\IsNullConditional.java,2,7,0,221.0
./kafka\generator\src\main\java\org\apache\kafka\message\JsonConverterGenerator.java,1,6,0,1379.0
./kafka\generator\src\main\java\org\apache\kafka\message\MessageClassGenerator.java,0,0,0,14.0
./kafka\generator\src\main\java\org\apache\kafka\message\MessageDataGenerator.java,1,6,0,6903.5
./kafka\generator\src\main\java\org\apache\kafka\message\MessageGenerator.java,6,21,0,694.5
./kafka\generator\src\main\java\org\apache\kafka\message\MessageSpec.java,11,37,0,223.0
./kafka\generator\src\main\java\org\apache\kafka\message\MessageSpecType.java,0,0,0,27.5
./kafka\generator\src\main\java\org\apache\kafka\message\MetadataJsonConvertersGenerator.java,1,5,0,186.0
./kafka\generator\src\main\java\org\apache\kafka\message\MetadataRecordTypeGenerator.java,1,5,0,310.0
./kafka\generator\src\main\java\org\apache\kafka\message\RequestListenerType.java,0,0,0,6.0
./kafka\generator\src\main\java\org\apache\kafka\message\SchemaGenerator.java,1,4,0,898.0
./kafka\generator\src\main\java\org\apache\kafka\message\StructRegistry.java,1,4,0,378.5
./kafka\generator\src\main\java\org\apache\kafka\message\StructSpec.java,8,34,0,163.0
./kafka\generator\src\main\java\org\apache\kafka\message\Target.java,1,7,0,147.75
./kafka\generator\src\main\java\org\apache\kafka\message\TypeClassGenerator.java,0,0,0,19.75
./kafka\generator\src\main\java\org\apache\kafka\message\VersionConditional.java,1,4,0,491.25
./kafka\generator\src\main\java\org\apache\kafka\message\Versions.java,6,26,0,317.0
./kafka\generator\src\test\java\org\apache\kafka\message\CodeBufferTest.java,1,15,0,69.0
./kafka\generator\src\test\java\org\apache\kafka\message\EntityTypeTest.java,2,11,0,117.0
./kafka\generator\src\test\java\org\apache\kafka\message\IsNullConditionalTest.java,1,15,0,233.0
./kafka\generator\src\test\java\org\apache\kafka\message\MessageDataGeneratorTest.java,1,19,0,881.5
./kafka\generator\src\test\java\org\apache\kafka\message\MessageGeneratorTest.java,1,4,0,64.0
./kafka\generator\src\test\java\org\apache\kafka\message\StructRegistryTest.java,1,29,0,357.0
./kafka\generator\src\test\java\org\apache\kafka\message\VersionConditionalTest.java,2,9,0,510.0
./kafka\generator\src\test\java\org\apache\kafka\message\VersionsTest.java,5,9,0,136.0
